num, desc
916, 當你透過你的事業，專注為一個靈性目的而服務時，你所有的物質所需都會被照顧。
917, 你對於事業的樂觀是受到保證的，因為你靈性的焦點已引領你走在正確道路上。
918, 你對你事業的熱情確保你的成功與受到支持。遵循你內心的指引。
919, 透過你的事業，將你的焦點全心投入在為一個靈性目的而服務。
920, 依你事業的夢想有信心的邁進，因為神指導你安全地度過這時期。
921, 信任你對於你以靈性為基礎的事業的夢想，因為這些點子是由神聖所啟發。
922, 對於你生命的神聖任務保持信心，你夠資格完成這任務，並且在各方面都受到支持。你越信任越有信心，一切進行得越順利。
923, 信任揚升大師們已聽到並回應你有關你神聖生命目的的祈禱。
924, 天使們請你對以靈性為基礎的事業【保持信心】，因為信心提振你生命的各方面。
925, 與其擔憂你的事業，信任一切都依他原本的方式展現，因為它的確如此。
926, 當你透過你的事業專注為一個靈性目的而服務時，信任你的財務與物質所需正得到供應。
927, 你的信任和樂觀是有保證的，因為你對於你以靈性為基礎的事業的點子正中要點。
928, 你的信心與專注於一個目的而服務，已將你帶入豐盛的神聖支援之流之中。
929, 信任如果你透過你的事業專注為一個靈性目的而服務時其他的一切都會得到照料。
930, 神與揚升大師們與你和你的事業一起合作，在你神聖的任務的道路上一路指引你。
931, 揚升大師們指引你對於你的事業與生命目的保持正向的想法與感覺，正向的想法是你最大的事業資產。
932, 信任揚升大師們正協助你的事業和神聖生命目的，因為他們的確如此。
933, 你的生命目的與揚升大師們共同合作有關，以便在世界中產生正向療愈與改變。
934, 你神聖的生命任務被揚升大師們、天使與大天使們所指引，他們密切與你和你的事業合作。
935, 揚升大師們正指引你在你的事業做出健康與正向的改變，如此，你能透過你的工作，完全專注於為一個靈性目的而服務。
936, 你所有的物質所需都會被揚升大師們所供應，讓你能自由的透過你的工作，完全專注於為你靈性目的而服務。
937, 對於你的事業與生命目的，你在遵循神聖指引的正確道路上，與揚升大師們保持虔誠的連結。
938, 揚升大師們是你的盟友並與你共同合作，他們完全支持你專注於靈性的事業。
939, 揚升大師們已聽見關於你的事業的祈禱，他們回應說對你而言，重要的是，將你的專著完全放在靈性化你的工作。
940, 神與天使們指導與支援你的神聖生命目的。
941, 天使們請你對於你生命任務的保持正向與樂觀。透過你靈性熱情為基礎的事業，知道你有資格在這世界做出正向的影響。
942, 信任天使們看顧你與你的事業，因為他們的確如此。
943, 大天使們與揚升大師們， 正指引與支持你以靈性為基礎的事業。
944, 你的神聖生命目的，與和天使及大天使們共同合作協助其他人有關。
945, 天使們協助你做出正向與健康的生命改變，如此你能完全走在你生命目的的道路上。
946, 將任何對於你事業、神聖生命目的或靈性道路的擔憂與掛念交給天使們，他們準備好在各方面支援與引導你。
947, 天使們說關於靈性為基礎的事業，你走在正確道路上。
948, 當你透過你的事業，完全將你的時間與能量全新投入在為一個靈性目的而服務時，天使們確保你所有的財務與物質所需都會被供應。
949, 你的神聖生命目的與天使們密切合作有關。祈求天使協助你建立以靈性為基礎的事業。
950, 神正幫助你為更好的結果而改變你的工作生涯。
951, 對於你的事業，改變你的想法，如此你能在每個人與每件事中看到美善與愛。你正向的焦點，幫助你走在你神聖生命的道路上。
952, 信任你正經歷或考慮要做出的改變是很棒的主意，因為他們讓你與你的神聖生命目的一致。這意味著你在各方面會感到更滿足。
953, 揚升大師們指引你採取行動，以便讓你以靈性為基礎的事業開始上路。
954, 你密切的與天使們合作，在你的事業中創造正向的改變，如此你能專注於你為你神聖生命目的的服務。
955, 是你做出你一直想做出的改變的時候了！特別是與你事業靈性的焦點有關的那些，這些改變時對你祈禱的回應。
956, 當你全心投入越多的時間與能量，在你以靈性為基礎的事業，結果是你整個生命會變得越好。
957, 你在你事業上正做出的改變時完全正確的，所以繼續信任你的點子與願景。
958, 因為你將更多事業上的焦點放在為靈性目的而服務，你的豐盛之流也同樣的增加。
959, 是改變你事業的時候，如此它與你靈性的信念相符，因為這是你找到你有意義的生命任務的方式。
960, 將任何對於你的事業、神聖生命目的或靈性道路的擔憂與掛念交給神，他持有你所尋找的一切答案。透過你的想法、感覺與心靈影像聆聽解答。
961, 你對你的事業與靈性道路越保持正向，一切都進行的越順利。
962, 只要你透過你的事業全新奉獻自己為靈性目的服務，信任你的物質所需都會得到供應。
963, 揚升大師們已聽見並回應你關於你事業與財務的祈禱。
964, 將對於你事業與財務的擔憂與掛念交給天使們，他們等待你請求協助。
965, 因為你透過你的事業將你的時間與能量，完全投入在為一個靈性目的而服務，你的事業與財務的狀況正在改善。
966, 對於你的事業保持充滿愛與靈性的焦點是非常重要。透過在靈性上歸於中心，你自動就會吸引你所想要與需要的一切。
967, 關於你的事業與靈性的焦點，你在正確的道路上，這會確保你所有的物質所需都會得到供應。
968, 與其擔憂你的事業或財務，不如祈禱。擔憂對任何事都沒有幫助，祈禱則總是會改善一切。
969, 當你完全信任，並遵循充滿你心中也圍繞著你的神聖智慧與愛時。你的事也會令你感到更加的滿足與成功。
970, 關於你的事業，你準確的聆聽與遵循神愛的智慧，結果是你走在你神聖生命目的的正確道路上。
971, 你對你事業的樂觀是有保證的，因為你採取正確的行動，實現在這世界上一個重要的生命目的。
972, 信任你在所走的靈性與事業道路，對你與你的生命目的是正確的道路。
973, 你對於你的事業與生命任務的祈禱，一被揚升大師們所聽見與回應，他們指引與保護你，持續的聆聽你的直覺，因為這些想法是對你祈禱準確的回應。
974, 天使們為你鼓掌，因為你遵循由關於你事業的神聖指引，而你現在已走在你生命目的的道路上。
975, 你正經歷或考慮做出的改變，已將你引領到你神聖生命目的的正確道路上。
976, 對於你事業與靈性焦點，你走在正確道路上，這確保你所有的物質所需都會得到供應。
977, 你在這世界上唯一個靈性目的全心的奉獻服務，上天為你鼓掌。
978, 對於你的事業與靈性焦點，持續你目前的道路，並且知道在一路上你得到神聖的支持。
979, 你決定完全專注在你以靈性為基礎的事業是正確的。
980, 神向你保證，當你奉獻的時間與能量為一個靈性焦點而服務時，你所有的財務與物質所需都會得到供應。
981, 對於你的事業與財務保持正向的想法與感覺，因為你的樂觀打開重要的新的大門與機會。
982, 信任你所有的財務與物質所需都會得到供應。你所需要做的是，持續透過你的事業完全將你的時間能量投入在為一個靈性目的而服務。
983, 揚升大師們想你確認，他們全然的支持你與你的神聖生命目的。信任一切安好，因為它的確如此。
984, 天使們看顧你與你的事業道路。
985, 你正經歷或考慮做出的改變，會為你以靈性為基礎的事業增加豐盛之流。
986, 當你透過你的事業，將你的時間與能量完全投入在為一個靈性目的而服務時，你所有的財務與物質所需都會被供應。
987, 你走在正確的靈性、事業與財務的道路，所以繼續走下去！
988, 你對於你的事業，有點石成金的能力，一切你所做的都會成金，這時開始新事業絕佳的時機，只要你完全遵循你靈性的指引與內在的真實。
989, 你在你生命中得到美好的平衡！你是非常具靈性的人，但也同時有務實的想法與行動。
990, 神督促你，完全專心的透過你的事業為一個靈性目的而服務，這是對你祈禱的回應。
991, 保持正向並且在你事業的選擇上對自己真實。
992, 信任你所選擇與所夢想的事業道路，對你的神聖生命目的而言是正確的道路。
993, 揚升大師們在你以靈性為基礎的事業的各方面幫助你，這是你神聖生命目的的基礎。
994, 天使們說你透過你的職業教導有關神聖的愛，這是非常需要實現的目標。
995, 增加你投入在你靈性修行的時間與能量，因為你神聖生命目的完全專注於靈性有關。
996, 當你奉獻你自己在你以靈性為基礎的事業時，你所有的物質所需都會被供應。
997, 當你專心為一個與教導神聖之愛的法則有關靈性目的而服務時，你是走在正確的道路。
998, 當你完全專注於---為這世上與你天生的興趣與熱情有關的一個目的而服務時，你所有的財務與其他物質所需會自動得到照料。
999, 這訊息帶表你生命的一個重要章節的完成，並且現在對你的生命的下一章是去工作的時候，不再拖延。這個天使數字就像是鬧鐘，響亮的響起，為的是搖醒你去從事你的生命目的！
